id,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
12271,47,2,Lucknow Super Giants,Rajasthan Royals,18,1,Jos Samson,Rishabh Buttler,Rashid Sharma,0,0,0,0,0,0,3,0,3,,,
12272,47,2,Lucknow Super Giants,Rajasthan Royals,18,2,Rishabh Buttler,Rohit Khan,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12273,47,2,Lucknow Super Giants,Rajasthan Royals,18,3,Jos Jadeja,Rohit Khan,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12274,47,2,Lucknow Super Giants,Rajasthan Royals,18,4,Sanju du Plessis,Jos Samson,Rishabh Pant,0,0,0,0,1,0,2,1,3,,,
12275,47,2,Lucknow Super Giants,Rajasthan Royals,18,4,Rishabh Buttler,Sanju du Plessis,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12276,47,2,Lucknow Super Giants,Rajasthan Royals,18,5,Rishabh Buttler,Jos Samson,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12277,47,2,Lucknow Super Giants,Rajasthan Royals,18,6,Rishabh Buttler,Rohit Khan,Rashid Sharma,0,0,0,0,0,0,1,0,1,,,
12278,47,2,Lucknow Super Giants,Rajasthan Royals,19,1,Rohit Khan,Jasprit Samson,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12279,47,2,Lucknow Super Giants,Rajasthan Royals,19,2,Jos Jadeja,Rohit Khan,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12280,47,2,Lucknow Super Giants,Rajasthan Royals,19,3,Rohit Khan,Rishabh Buttler,Shikhar Kohli,0,0,0,0,0,0,2,0,2,,,
12281,47,2,Lucknow Super Giants,Rajasthan Royals,19,4,Jasprit Samson,Jos Jadeja,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12282,47,2,Lucknow Super Giants,Rajasthan Royals,19,5,Jasprit Samson,Sanju du Plessis,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12283,47,2,Lucknow Super Giants,Rajasthan Royals,19,6,Jasprit Samson,Rishabh Buttler,Shikhar Kohli,0,0,0,0,0,0,2,0,2,,,
12284,47,2,Lucknow Super Giants,Rajasthan Royals,20,1,Jasprit Samson,Jos Jadeja,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12285,47,2,Lucknow Super Giants,Rajasthan Royals,20,2,Sanju du Plessis,Jos Jadeja,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12286,47,2,Lucknow Super Giants,Rajasthan Royals,20,3,Jos Jadeja,Sanju du Plessis,Shikhar Kohli,0,0,0,0,0,0,3,0,3,,,
12287,47,2,Lucknow Super Giants,Rajasthan Royals,20,4,Sanju du Plessis,Jasprit Samson,Shikhar Kohli,0,0,0,0,0,0,2,0,2,,,
12288,47,2,Lucknow Super Giants,Rajasthan Royals,20,5,Jasprit Samson,Sanju du Plessis,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12289,47,2,Lucknow Super Giants,Rajasthan Royals,20,6,Rohit Khan,Jos Samson,Rashid Sharma,0,0,0,0,0,0,1,0,1,,,
12290,48,1,Punjab Kings,Rajasthan Royals,1,1,Rishabh Khan,Rishabh Sharma,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12291,48,1,Punjab Kings,Rajasthan Royals,1,2,Rishabh Sharma,KL Boult,Rishabh Pant,0,0,0,0,0,0,4,0,4,,,
12292,48,1,Punjab Kings,Rajasthan Royals,1,3,Rishabh Khan,Yuzvendra Samson,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12293,48,1,Punjab Kings,Rajasthan Royals,1,4,Jasprit Warner,KL Boult,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12294,48,1,Punjab Kings,Rajasthan Royals,1,5,Yuzvendra Samson,Rishabh Williamson,Ravindra Buttler,0,0,0,0,0,0,5,0,5,,,
12295,48,1,Punjab Kings,Rajasthan Royals,1,6,Rishabh Khan,KL Boult,Shikhar Kohli,0,0,0,0,0,0,4,0,4,,,
12296,48,1,Punjab Kings,Rajasthan Royals,2,1,KL Boult,Jasprit Warner,Rashid Sharma,0,1,0,0,0,0,2,1,3,,,
12297,48,1,Punjab Kings,Rajasthan Royals,2,1,Rishabh Khan,Rishabh Williamson,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12298,48,1,Punjab Kings,Rajasthan Royals,2,2,Rishabh Khan,Rishabh Sharma,Ravindra Buttler,0,0,0,0,0,0,3,0,3,,,
12299,48,1,Punjab Kings,Rajasthan Royals,2,3,Jasprit Warner,Yuzvendra Samson,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12300,48,1,Punjab Kings,Rajasthan Royals,2,4,Yuzvendra Samson,Jasprit Warner,Ravindra Buttler,0,0,0,0,0,0,3,0,3,,,
12301,48,1,Punjab Kings,Rajasthan Royals,2,5,KL Boult,Jasprit Warner,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12302,48,1,Punjab Kings,Rajasthan Royals,2,6,Yuzvendra Samson,Jasprit Warner,Rashid Sharma,0,0,0,0,0,0,4,0,4,,,
12303,48,1,Punjab Kings,Rajasthan Royals,3,1,Yuzvendra Samson,Rishabh Williamson,Shikhar Kohli,0,0,0,0,0,0,4,0,4,,,
12304,48,1,Punjab Kings,Rajasthan Royals,3,2,Rishabh Khan,KL Boult,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12305,48,1,Punjab Kings,Rajasthan Royals,3,3,Jasprit Warner,KL Boult,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12306,48,1,Punjab Kings,Rajasthan Royals,3,4,Rishabh Williamson,Yuzvendra Samson,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12307,48,1,Punjab Kings,Rajasthan Royals,3,5,KL Boult,Rishabh Khan,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12308,48,1,Punjab Kings,Rajasthan Royals,3,6,Rishabh Khan,Rishabh Sharma,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12309,48,1,Punjab Kings,Rajasthan Royals,4,1,Rishabh Sharma,Rishabh Williamson,Rishabh Pant,0,0,0,1,0,0,0,1,1,,,
12310,48,1,Punjab Kings,Rajasthan Royals,4,2,Rishabh Sharma,Rishabh Williamson,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12311,48,1,Punjab Kings,Rajasthan Royals,4,3,Rishabh Sharma,Rishabh Williamson,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12312,48,1,Punjab Kings,Rajasthan Royals,4,4,KL Boult,Yuzvendra Samson,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12313,48,1,Punjab Kings,Rajasthan Royals,4,5,Jasprit Warner,Yuzvendra Samson,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12314,48,1,Punjab Kings,Rajasthan Royals,4,6,Yuzvendra Samson,Rishabh Williamson,Shikhar Kohli,0,0,0,1,0,0,0,1,1,,,
12315,48,1,Punjab Kings,Rajasthan Royals,5,1,Rishabh Sharma,Yuzvendra Samson,Ravindra Buttler,0,0,1,0,0,0,0,1,1,,,
12316,48,1,Punjab Kings,Rajasthan Royals,5,2,Rishabh Sharma,Rishabh Khan,Shikhar Kohli,0,1,0,0,0,0,0,1,1,,,
12317,48,1,Punjab Kings,Rajasthan Royals,5,2,Rishabh Sharma,Jasprit Warner,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12318,48,1,Punjab Kings,Rajasthan Royals,5,3,Jasprit Warner,KL Boult,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12319,48,1,Punjab Kings,Rajasthan Royals,5,4,KL Boult,Rishabh Sharma,Rashid Sharma,0,0,0,0,0,0,1,0,1,,,
12320,48,1,Punjab Kings,Rajasthan Royals,5,5,Rishabh Khan,KL Boult,Ravindra Buttler,0,0,0,1,0,0,0,1,1,,,
12321,48,1,Punjab Kings,Rajasthan Royals,5,6,Rishabh Williamson,Jasprit Warner,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12322,48,1,Punjab Kings,Rajasthan Royals,6,1,KL Boult,Rishabh Sharma,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12323,48,1,Punjab Kings,Rajasthan Royals,6,2,Rishabh Khan,Rishabh Williamson,Shikhar Kohli,0,0,0,0,0,0,5,0,5,,,
12324,48,1,Punjab Kings,Rajasthan Royals,6,3,Yuzvendra Samson,Rishabh Williamson,Rashid Sharma,0,1,0,0,0,0,8,1,9,,,
12325,48,1,Punjab Kings,Rajasthan Royals,6,3,KL Boult,Yuzvendra Samson,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12326,48,1,Punjab Kings,Rajasthan Royals,6,4,Jasprit Warner,Rishabh Sharma,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12327,48,1,Punjab Kings,Rajasthan Royals,6,5,Jasprit Warner,Yuzvendra Samson,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12328,48,1,Punjab Kings,Rajasthan Royals,6,6,Yuzvendra Samson,Rishabh Williamson,Rashid Sharma,0,0,0,0,0,0,5,0,5,,,
12329,48,1,Punjab Kings,Rajasthan Royals,7,1,KL Boult,Rishabh Williamson,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12330,48,1,Punjab Kings,Rajasthan Royals,7,2,Rishabh Sharma,Rishabh Williamson,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12331,48,1,Punjab Kings,Rajasthan Royals,7,3,KL Boult,Rishabh Khan,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12332,48,1,Punjab Kings,Rajasthan Royals,7,4,KL Boult,Rishabh Sharma,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12333,48,1,Punjab Kings,Rajasthan Royals,7,5,Yuzvendra Samson,KL Boult,Shikhar Kohli,0,0,0,0,0,0,5,0,5,,,
12334,48,1,Punjab Kings,Rajasthan Royals,7,6,Rishabh Sharma,Rishabh Khan,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12335,48,1,Punjab Kings,Rajasthan Royals,8,1,Jasprit Warner,Rishabh Sharma,Shikhar Kohli,0,0,0,0,0,0,2,0,2,,,
12336,48,1,Punjab Kings,Rajasthan Royals,8,2,Rishabh Khan,Rishabh Sharma,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12337,48,1,Punjab Kings,Rajasthan Royals,8,3,Rishabh Sharma,Yuzvendra Samson,Rashid Sharma,0,0,0,0,0,0,1,0,1,,,
12338,48,1,Punjab Kings,Rajasthan Royals,8,4,Rishabh Sharma,Rishabh Khan,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12339,48,1,Punjab Kings,Rajasthan Royals,8,5,Rishabh Khan,Yuzvendra Samson,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12340,48,1,Punjab Kings,Rajasthan Royals,8,6,Jasprit Warner,Rishabh Sharma,Shikhar Kohli,0,0,0,0,0,0,5,0,5,,,
12341,48,1,Punjab Kings,Rajasthan Royals,9,1,Rishabh Khan,Rishabh Williamson,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12342,48,1,Punjab Kings,Rajasthan Royals,9,2,Rishabh Khan,Yuzvendra Samson,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12343,48,1,Punjab Kings,Rajasthan Royals,9,3,Rishabh Khan,Rishabh Williamson,Shikhar Kohli,0,0,0,0,0,0,2,0,2,,,
12344,48,1,Punjab Kings,Rajasthan Royals,9,4,Rishabh Sharma,Rishabh Williamson,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12345,48,1,Punjab Kings,Rajasthan Royals,9,5,Rishabh Sharma,Yuzvendra Samson,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12346,48,1,Punjab Kings,Rajasthan Royals,9,6,KL Boult,Rishabh Williamson,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12347,48,1,Punjab Kings,Rajasthan Royals,10,1,Jasprit Warner,Rishabh Sharma,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12348,48,1,Punjab Kings,Rajasthan Royals,10,2,Yuzvendra Samson,Rishabh Khan,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12349,48,1,Punjab Kings,Rajasthan Royals,10,3,Jasprit Warner,Rishabh Khan,Shikhar Kohli,0,0,0,0,0,0,2,0,2,,,
12350,48,1,Punjab Kings,Rajasthan Royals,10,4,Rishabh Williamson,Yuzvendra Samson,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12351,48,1,Punjab Kings,Rajasthan Royals,10,5,Jasprit Warner,Rishabh Sharma,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12352,48,1,Punjab Kings,Rajasthan Royals,10,6,Rishabh Khan,Yuzvendra Samson,Rashid Sharma,0,0,0,0,0,0,5,0,5,,,
12353,48,1,Punjab Kings,Rajasthan Royals,11,1,Yuzvendra Samson,Rishabh Sharma,Ravindra Buttler,0,0,0,0,0,0,3,0,3,,,
12354,48,1,Punjab Kings,Rajasthan Royals,11,2,Jasprit Warner,KL Boult,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12355,48,1,Punjab Kings,Rajasthan Royals,11,3,Rishabh Williamson,Rishabh Khan,Shikhar Kohli,0,0,0,0,0,0,2,0,2,,,
12356,48,1,Punjab Kings,Rajasthan Royals,11,4,Yuzvendra Samson,KL Boult,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12357,48,1,Punjab Kings,Rajasthan Royals,11,5,Yuzvendra Samson,KL Boult,Rashid Sharma,0,0,0,0,0,0,1,0,1,,,
12358,48,1,Punjab Kings,Rajasthan Royals,11,6,KL Boult,Rishabh Williamson,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12359,48,1,Punjab Kings,Rajasthan Royals,12,1,Yuzvendra Samson,Rishabh Williamson,Shikhar Kohli,0,0,0,1,0,0,3,1,4,,,
12360,48,1,Punjab Kings,Rajasthan Royals,12,2,Yuzvendra Samson,Rishabh Khan,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12361,48,1,Punjab Kings,Rajasthan Royals,12,3,Rishabh Williamson,Rishabh Khan,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12362,48,1,Punjab Kings,Rajasthan Royals,12,4,Rishabh Williamson,Yuzvendra Samson,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12363,48,1,Punjab Kings,Rajasthan Royals,12,5,Yuzvendra Samson,Rishabh Khan,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12364,48,1,Punjab Kings,Rajasthan Royals,12,6,Rishabh Khan,Yuzvendra Samson,Rashid Sharma,0,0,0,0,0,0,0,0,0,Rishabh Khan,stumped,KL Boult
12365,48,1,Punjab Kings,Rajasthan Royals,13,1,KL Boult,Rishabh Khan,Shikhar Kohli,0,1,0,0,0,0,3,1,4,,,
12366,48,1,Punjab Kings,Rajasthan Royals,13,1,Rishabh Sharma,Yuzvendra Samson,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12367,48,1,Punjab Kings,Rajasthan Royals,13,2,Rishabh Khan,KL Boult,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12368,48,1,Punjab Kings,Rajasthan Royals,13,3,KL Boult,Jasprit Warner,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12369,48,1,Punjab Kings,Rajasthan Royals,13,4,Yuzvendra Samson,Rishabh Khan,Rashid Sharma,0,0,0,1,0,0,0,1,1,,,
12370,48,1,Punjab Kings,Rajasthan Royals,13,5,Yuzvendra Samson,Jasprit Warner,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12371,48,1,Punjab Kings,Rajasthan Royals,13,6,Jasprit Warner,Rishabh Khan,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12372,48,1,Punjab Kings,Rajasthan Royals,14,1,Rishabh Williamson,KL Boult,Rishabh Pant,0,0,0,0,0,0,4,0,4,,,
12373,48,1,Punjab Kings,Rajasthan Royals,14,2,Yuzvendra Samson,Rishabh Williamson,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12374,48,1,Punjab Kings,Rajasthan Royals,14,3,KL Boult,Jasprit Warner,Rashid Sharma,0,0,0,0,0,0,1,0,1,,,
12375,48,1,Punjab Kings,Rajasthan Royals,14,4,Rishabh Williamson,Rishabh Sharma,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12376,48,1,Punjab Kings,Rajasthan Royals,14,5,Jasprit Warner,KL Boult,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12377,48,1,Punjab Kings,Rajasthan Royals,14,6,Yuzvendra Samson,Rishabh Williamson,Ravindra Buttler,0,0,0,0,0,0,5,0,5,,,
12378,48,1,Punjab Kings,Rajasthan Royals,15,1,KL Boult,Jasprit Warner,Rishabh Pant,0,0,0,0,0,0,6,0,6,,,
12379,48,1,Punjab Kings,Rajasthan Royals,15,2,Rishabh Sharma,Rishabh Khan,Rashid Sharma,0,0,0,1,0,0,0,1,1,,,
12380,48,1,Punjab Kings,Rajasthan Royals,15,3,Rishabh Sharma,KL Boult,Rishabh Pant,0,0,0,0,0,0,1,0,1,,,
12381,48,1,Punjab Kings,Rajasthan Royals,15,4,Rishabh Khan,Rishabh Sharma,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12382,48,1,Punjab Kings,Rajasthan Royals,15,5,Rishabh Williamson,Rishabh Sharma,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12383,48,1,Punjab Kings,Rajasthan Royals,15,6,Yuzvendra Samson,Rishabh Williamson,Rashid Sharma,0,0,0,0,0,0,3,0,3,,,
12384,48,1,Punjab Kings,Rajasthan Royals,16,1,Rishabh Williamson,KL Boult,Ravindra Buttler,0,0,0,0,0,0,2,0,2,,,
12385,48,1,Punjab Kings,Rajasthan Royals,16,2,Rishabh Khan,Rishabh Sharma,Shikhar Kohli,0,0,0,0,0,0,3,0,3,,,
12386,48,1,Punjab Kings,Rajasthan Royals,16,3,Yuzvendra Samson,Rishabh Sharma,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12387,48,1,Punjab Kings,Rajasthan Royals,16,4,Jasprit Warner,Rishabh Williamson,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12388,48,1,Punjab Kings,Rajasthan Royals,16,5,Rishabh Sharma,Jasprit Warner,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12389,48,1,Punjab Kings,Rajasthan Royals,16,6,Yuzvendra Samson,Rishabh Williamson,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12390,48,1,Punjab Kings,Rajasthan Royals,17,1,Yuzvendra Samson,KL Boult,Rashid Sharma,0,0,0,0,0,0,1,0,1,,,
12391,48,1,Punjab Kings,Rajasthan Royals,17,2,Rishabh Williamson,Rishabh Khan,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12392,48,1,Punjab Kings,Rajasthan Royals,17,3,Rishabh Khan,Jasprit Warner,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12393,48,1,Punjab Kings,Rajasthan Royals,17,4,Jasprit Warner,Yuzvendra Samson,Shikhar Kohli,0,0,0,0,0,0,1,0,1,,,
12394,48,1,Punjab Kings,Rajasthan Royals,17,5,KL Boult,Jasprit Warner,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12395,48,1,Punjab Kings,Rajasthan Royals,17,6,Jasprit Warner,Rishabh Williamson,Ravindra Buttler,0,0,0,0,0,0,0,0,0,,,
12396,48,1,Punjab Kings,Rajasthan Royals,18,1,Rishabh Williamson,Jasprit Warner,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12397,48,1,Punjab Kings,Rajasthan Royals,18,2,Rishabh Khan,Rishabh Williamson,Rishabh Pant,0,0,0,0,0,0,4,0,4,,,
12398,48,1,Punjab Kings,Rajasthan Royals,18,3,KL Boult,Jasprit Warner,Shikhar Kohli,0,0,0,1,0,0,1,1,2,,,
12399,48,1,Punjab Kings,Rajasthan Royals,18,4,Rishabh Williamson,Yuzvendra Samson,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12400,48,1,Punjab Kings,Rajasthan Royals,18,5,Jasprit Warner,Rishabh Khan,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12401,48,1,Punjab Kings,Rajasthan Royals,18,6,Rishabh Sharma,Rishabh Khan,Rashid Sharma,0,0,0,0,0,0,0,0,0,,,
12402,48,1,Punjab Kings,Rajasthan Royals,19,1,Rishabh Sharma,Rishabh Williamson,Rashid Sharma,0,0,1,0,0,0,5,1,6,,,
12403,48,1,Punjab Kings,Rajasthan Royals,19,2,Jasprit Warner,KL Boult,Rishabh Pant,0,1,0,0,0,0,4,1,5,,,
12404,48,1,Punjab Kings,Rajasthan Royals,19,2,Yuzvendra Samson,Jasprit Warner,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12405,48,1,Punjab Kings,Rajasthan Royals,19,3,Yuzvendra Samson,Rishabh Khan,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12406,48,1,Punjab Kings,Rajasthan Royals,19,4,Yuzvendra Samson,Rishabh Khan,Rishabh Pant,0,0,0,0,0,0,0,0,0,,,
12407,48,1,Punjab Kings,Rajasthan Royals,19,5,KL Boult,Yuzvendra Samson,Ravindra Buttler,0,0,0,0,0,0,6,0,6,,,
12408,48,1,Punjab Kings,Rajasthan Royals,19,6,Rishabh Williamson,KL Boult,Shikhar Kohli,0,0,0,0,0,0,0,0,0,,,
12409,48,1,Punjab Kings,Rajasthan Royals,20,1,Rishabh Williamson,Rishabh Sharma,Rashid Sharma,0,0,0,0,0,0,4,0,4,,,
12410,48,1,Punjab Kings,Rajasthan Royals,20,2,Yuzvendra Samson,Jasprit Warner,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12411,48,1,Punjab Kings,Rajasthan Royals,20,3,Jasprit Warner,KL Boult,Ravindra Buttler,0,0,0,0,0,0,1,0,1,,,
12412,48,1,Punjab Kings,Rajasthan Royals,20,4,Jasprit Warner,KL Boult,Rashid Sharma,0,0,0,0,0,0,2,0,2,,,
12413,48,1,Punjab Kings,Rajasthan Royals,20,5,KL Boult,Rishabh Williamson,Ravindra Buttler,0,0,0,0,0,0,2,0,2,,,
12414,48,1,Punjab Kings,Rajasthan Royals,20,6,Yuzvendra Samson,Rishabh Khan,Rishabh Pant,0,0,0,0,0,0,2,0,2,,,
12415,48,2,Rajasthan Royals,Punjab Kings,1,1,Rashid Sharma,Rishabh Pant,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
12416,48,2,Rajasthan Royals,Punjab Kings,1,2,MS Chahal,Rishabh Pant,Rishabh Williamson,0,0,0,0,0,0,1,0,1,,,
12417,48,2,Rajasthan Royals,Punjab Kings,1,3,Ravindra Buttler,Rishabh Pant,KL Boult,0,0,0,0,0,0,1,0,1,,,
12418,48,2,Rajasthan Royals,Punjab Kings,1,4,Rashid Sharma,Shikhar Kohli,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
12419,48,2,Rajasthan Royals,Punjab Kings,1,5,KL Boult,Rishabh Pant,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
12420,48,2,Rajasthan Royals,Punjab Kings,1,6,MS Chahal,Ravindra Buttler,KL Boult,0,0,0,0,0,0,0,0,0,MS Chahal,bowled,
12421,48,2,Rajasthan Royals,Punjab Kings,2,1,MS Chahal,Rashid Sharma,KL Boult,0,0,0,0,0,0,0,0,0,,,
12422,48,2,Rajasthan Royals,Punjab Kings,2,2,Rashid Sharma,Rishabh Pant,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
12423,48,2,Rajasthan Royals,Punjab Kings,2,3,KL Boult,Shikhar Kohli,Rishabh Williamson,0,1,0,0,0,0,1,1,2,,,
12424,48,2,Rajasthan Royals,Punjab Kings,2,3,MS Chahal,Shikhar Kohli,Rishabh Williamson,0,0,0,0,0,0,1,0,1,,,
12425,48,2,Rajasthan Royals,Punjab Kings,2,4,KL Boult,Rashid Sharma,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
12426,48,2,Rajasthan Royals,Punjab Kings,2,5,MS Chahal,Rishabh Pant,Rishabh Sharma,0,0,0,0,0,0,2,0,2,,,
12427,48,2,Rajasthan Royals,Punjab Kings,2,6,Rashid Sharma,Rishabh Pant,Rishabh Williamson,0,0,0,0,0,0,1,0,1,,,
12428,48,2,Rajasthan Royals,Punjab Kings,3,1,MS Chahal,Rishabh Pant,Rishabh Sharma,0,0,0,0,0,0,1,0,1,,,
12429,48,2,Rajasthan Royals,Punjab Kings,3,2,MS Chahal,KL Boult,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
12430,48,2,Rajasthan Royals,Punjab Kings,3,3,Shikhar Kohli,Rashid Sharma,KL Boult,0,0,0,0,0,0,0,0,0,,,
12431,48,2,Rajasthan Royals,Punjab Kings,3,4,Rashid Sharma,Shikhar Kohli,Yuzvendra Samson,0,0,0,0,0,0,4,0,4,,,
12432,48,2,Rajasthan Royals,Punjab Kings,3,5,Rashid Sharma,Rishabh Pant,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
12433,48,2,Rajasthan Royals,Punjab Kings,3,6,Ravindra Buttler,Rashid Sharma,Rishabh Williamson,0,1,0,0,0,0,3,1,4,,,
12434,48,2,Rajasthan Royals,Punjab Kings,3,6,Ravindra Buttler,Rashid Sharma,Rishabh Williamson,0,0,0,0,0,0,0,0,0,,,
12435,48,2,Rajasthan Royals,Punjab Kings,4,1,Ravindra Buttler,Shikhar Kohli,Rishabh Sharma,0,0,0,0,0,0,3,0,3,,,
12436,48,2,Rajasthan Royals,Punjab Kings,4,2,Rashid Sharma,KL Boult,KL Boult,0,0,0,0,0,0,3,0,3,,,
12437,48,2,Rajasthan Royals,Punjab Kings,4,3,Rishabh Pant,Shikhar Kohli,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
12438,48,2,Rajasthan Royals,Punjab Kings,4,4,KL Boult,MS Chahal,Rishabh Sharma,0,0,1,0,0,0,2,1,3,,,
12439,48,2,Rajasthan Royals,Punjab Kings,4,5,Rishabh Pant,Ravindra Buttler,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
12440,48,2,Rajasthan Royals,Punjab Kings,4,6,MS Chahal,Rishabh Pant,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
12441,48,2,Rajasthan Royals,Punjab Kings,5,1,Ravindra Buttler,Rishabh Pant,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
12442,48,2,Rajasthan Royals,Punjab Kings,5,2,Shikhar Kohli,Rashid Sharma,Rishabh Sharma,0,0,0,0,0,0,0,0,0,,,
12443,48,2,Rajasthan Royals,Punjab Kings,5,3,Ravindra Buttler,Shikhar Kohli,Yuzvendra Samson,0,0,0,0,0,0,0,0,0,,,
12444,48,2,Rajasthan Royals,Punjab Kings,5,4,MS Chahal,Rashid Sharma,Yuzvendra Samson,0,0,0,0,0,0,2,0,2,,,
12445,48,2,Rajasthan Royals,Punjab Kings,5,5,KL Boult,MS Chahal,KL Boult,0,0,0,0,0,0,1,0,1,,,
12446,48,2,Rajasthan Royals,Punjab Kings,5,6,Shikhar Kohli,Ravindra Buttler,Rishabh Williamson,0,0,0,0,0,0,1,0,1,,,
12447,48,2,Rajasthan Royals,Punjab Kings,6,1,Rashid Sharma,Ravindra Buttler,Yuzvendra Samson,0,0,0,0,0,0,1,0,1,,,
